JD FILTER PA PsANG P errP Pr THETA errTHETA THETAr
2458391.15133449 Rc 46.53 267.73 34.9988 59.3529 12.2617 32.4732 48.6074 -145.2543
2458391.20408102 Rc 46.29 267.70 18.2789 12.4214 7.8797 29.9354 19.4774 -147.7681
